Elasmobranchii,Batoidea,Pateobatis fai,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Pristis pristis,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Pristis zijsron,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rhynchobatus australiae,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Trygonorrhina fasciata,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Urolophus bucculentus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Urolophus expansus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Urolophus paucimaculatus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Brevitrygon walga,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Glaucostegus granulatus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Glaucostegus thouin,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Glaucostegus typus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Gymnura poecilura,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Himantura uarnak,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Maculabatis gerrardi,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Mobula japanica,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Pateobatis bleekeri,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rhina ancylostoma,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rhinobatos lionotus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rhynchobatus djiddensis,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Telatrygon zugei,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Hypanus guttatus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Mobula hypostoma,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Narcine brasiliensis,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Pseudobatos lentiginosus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Aetobatus narinari,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Gymnura micrura,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Mobula rochebrunei,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Mobula tarapacana,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Mobula thurstoni,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Myliobatis freminvillei,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Pristis pectinata,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Pseudobatos horkelii,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rhinoptera brasiliensis,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Zapteryx brevirostris,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Amblyraja radiata,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Beringraja rhina,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Dipturus laevis,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Aetobatus flagellum,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Aetomylaeus maculatus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Aetomylaeus nichofii,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Aetomylaeus vespertilio,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Gymnura zonura,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Hemitrygon akajei,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Myliobatis tobijei,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Plesiobatis daviesi,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rhinoptera javanica,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Urogymnus asperrimus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Narke dipterygia,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Narke japonica,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Okamejei kenojei,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rhinobatos hynnicephalus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rhinobatos schlegelii,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Urobatis halleri,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Zapteryx exasperata,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Myliobatis longirostris,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Dipturus batis,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Leucoraja naevus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Brevitrygon imbricata,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Himantura marginata,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Himantura undulata,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Mobula kuhlii,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Pastinachus sephen,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Pateobatis jenkinsii,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rhinoptera adspersa,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Taeniura lymma,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Taeniurops meyeni,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Urogymnus granulatus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Urogymnus polylepis,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Zanobatus schoenleinii,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Aetomylaeus bovinus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Glaucostegus cemiculus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Raja radula,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rhinoptera marginata,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Fluvitrygon signifer,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Hemitrygon fluviorum,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Pseudobatos productus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Myliobatis tenuicaudatus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Dipturus doutrei,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Fontitrygon margarita,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Raja straeleni,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rhinobatos albomaculatus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rhynchobatus luebberti,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Gymnura crebripunctata,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Potamotrygon motoro,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Rajella leoparda,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Acroteriobatus annulatus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Acroteriobatus leucospilus,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Hemitrygon laosensis,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Beringraja inornata,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Dipturus teevani,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Leucoraja garmani,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Batoidea,Potamotrygon brachyura,1,0,0,0,0,0,0,0,1,1,1,1,1
Elasmobranchii,Galeomorphii,Carcharhinus brachyurus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharias taurus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Galeorhinus galeus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Mustelus antarcticus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Prionace glauca,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus longimanus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus falciformis,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Galeocerdo cuvier,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Cetorhinus maximus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Galeus melastomus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Galeus murinus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Scyliorhinus canicula,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus acronotus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Ginglymostoma cirratum,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Cephaloscyllium laticeps,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharodon carcharias,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus limbatus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Pseudocarcharias kamoharai,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus sorrah,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Hemitriakis japanica,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus leucas,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus obscurus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus isodon,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Negaprion brevirostris,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Triakis semifasciata,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus plumbeus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus brevipinna,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Lamna nasus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Mustelus schmitti,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Alopias superciliosus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Alopias vulpinus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus albimarginatus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus altimus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus amblyrhynchoides,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus amblyrhynchos,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus amboinensis,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus cautus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus dussumieri,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus macloti,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus melanopterus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus tilstoni,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Cephaloscyllium fasciatum,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Chiloscyllium punctatum,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Eusphyra blochii,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Figaro boardmani,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Furgaleus macki,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Hemigaleus microstoma,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Hemipristis elongata,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Heterodontus galeatus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Heterodontus portusjacksoni,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Hypogaleus hyugaensis,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Isurus oxyrinchus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Isurus paucus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Loxodon macrorhinus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Nebrius ferrugineus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Negaprion acutidens,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Odontaspis ferox,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Orectolobus maculatus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Orectolobus wardi,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Parascyllium collare,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Rhizoprionodon acutus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Sphyrna lewini,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Sphyrna mokarran,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Sphyrna zygaena,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Stegostoma fasciatum,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Triaenodon obesus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Rhincodon typus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Alopias pelagicus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus perezi,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus signatus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Mustelus canis,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Rhizoprionodon porosus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Sphyrna tiburo,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus galapagensis,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus porosus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Isogomphodon oxyrhynchus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Mustelus fasciatus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Sphyrna media,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Sphyrna tudes,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Mustelus mento,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Apristurus herklotsi,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Apristurus japonicus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Apristurus longicephalus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Atelomycterus marmoratus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus borneensis,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus hemiodon,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Carcharhinus sealei,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Chaenogaleus macrostoma,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Chiloscyllium griseum,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Chiloscyllium indicum,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Chiloscyllium plagiosum,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Galeus eastmani,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Halaelurus natalensis,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Heterodontus japonicus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Heterodontus zebra,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Lamiopsis temminckii,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Mustelus griseus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Mustelus manazo,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Orectolobus japonicus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Paragaleus tengi,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Proscyllium habereri,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Pseudotriakis microdon,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Rhizoprionodon oligolinx,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Scoliodon laticaudus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Triakis scyllium,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Mustelus dorsalis,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Mustelus henlei,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Mustelus lunulatus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Mustelus norrisi,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Nasolamia velox,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Rhizoprionodon longurio,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Sphyrna corona,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Apristurus kampae,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Heterodontus mexicanus,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Triakis maculata,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Scyliorhinus stellaris,1,1,1,1,1,1,1,1,0,0,0,0,0
Elasmobranchii,Galeomorphii,Chiloscyllium arabicum,1,1,1,1,1,1,1,1,0,0,0,0,0
